Store,Date,IsHoliday,Weekly_Sales,Sales_Avg_For_Date,Weekly_Sales_Adjusted,Type,Size,Temperature,Fuel_Price,MarkDown1,MarkDown2,MarkDown3,MarkDown4,MarkDown5,CPI,Unemployment,bin_unemp,bin_fuel
24,2010-02-19,False,1385362.49,1072822.084,312540.40599999996,A,203819,31.05,2.909,,,,,,131.637,8.326,"(8.0, 9.0]","(2.9, 3.0]"
24,2010-02-26,False,1158722.74,977079.3584444445,181643.3815555555,A,203819,33.98,2.91,,,,,,131.686,8.326,"(8.0, 9.0]","(2.9, 3.0]"
24,2010-03-09,False,1366381.6,1048761.2802222222,317620.3197777779,A,203819,73.52,2.86,,,,,,132.7248387,8.117,"(8.0, 9.0]","(2.8, 2.9]"
24,2010-03-12,False,1413302.7,1109089.5084444445,304213.19155555544,A,203819,37.08,3.2,,,,,,132.7566667,8.275,"(8.0, 9.0]","(3.1, 3.2]"
24,2010-03-19,False,1222511.29,999754.992,222756.29800000007,A,203819,46.09,2.96,,,,,,131.8242903,8.326,"(8.0, 9.0]","(2.9, 3.0]"
24,2010-03-26,False,1258311.56,980754.69,277556.8700000001,A,203819,48.87,2.963,,,,,,131.863129,8.326,"(8.0, 9.0]","(2.9, 3.0]"
24,2010-04-06,False,1566668.91,1115300.9582222223,451367.95177777763,A,203819,71.99,3.006,,,,,,132.3648387,8.211,"(8.0, 9.0]","(3.0, 3.1]"
24,2010-04-16,False,1268266.72,1004081.4906666667,264185.2293333333,A,203819,51.08,3.01,,,,,,131.9809,8.211,"(8.0, 9.0]","(3.0, 3.1]"
24,2010-04-23,False,1264117.01,994098.9457777778,270018.0642222222,A,203819,51.07,3.021,,,,,,132.0226667,8.211,"(8.0, 9.0]","(3.0, 3.1]"
24,2010-04-30,False,1259877.19,971225.0380000001,288652.1519999999,A,203819,51.48,3.042,,,,,,132.0644333,8.211,"(8.0, 9.0]","(3.0, 3.1]"
24,2010-05-02,False,1388725.63,1105572.0111111111,283153.61888888874,A,203819,22.43,2.954,,,,,,131.5279032,8.326,"(8.0, 9.0]","(2.9, 3.0]"
24,2010-05-03,False,1412387.3699999999,1041588.2288888888,370799.14111111104,A,203819,36.73,2.919,,,,,,131.735,8.326,"(8.0, 9.0]","(2.9, 3.0]"
24,2010-05-11,False,1285358.01,1017377.3753333334,267980.6346666666,A,203819,42.2,3.049,,,,,,132.9245806,8.275,"(8.0, 9.0]","(3.0, 3.1]"
24,2010-05-14,False,1346783.35,1007335.1155555557,339448.2344444444,A,203819,51.31,3.112,,,,,,132.152129,8.211,"(8.0, 9.0]","(3.1, 3.2]"
24,2010-05-21,False,1283482.85,1002669.0680000001,280813.782,A,203819,60.44,3.096,,,,,,132.2230323,8.211,"(8.0, 9.0]","(3.0, 3.1]"
24,2010-05-28,False,1473868.15,1061277.8346666668,412590.3153333331,A,203819,69.59,3.046,,,,,,132.2939355,8.211,"(8.0, 9.0]","(3.0, 3.1]"
24,2010-06-08,False,1442819.28,1071222.2026666666,371597.07733333344,A,203819,74.54,2.942,,,,,,132.6141935,8.117,"(8.0, 9.0]","(2.9, 3.0]"
24,2010-06-18,False,1354168.18,1058267.694,295900.48600000003,A,203819,67.17,2.942,,,,,,132.4733333,8.211,"(8.0, 9.0]","(2.9, 3.0]"
24,2010-06-25,False,1399073.75,1035756.362,363317.38800000004,A,203819,74.9,2.958,,,,,,132.4976,8.211,"(8.0, 9.0]","(2.9, 3.0]"
24,2010-07-05,False,1409705.03,1077849.8560000001,331855.1739999999,A,203819,66.65,3.095,,,,,,132.1062,8.211,"(8.0, 9.0]","(3.0, 3.1]"
24,2010-07-16,False,1418697.05,1027642.2128888889,391054.83711111115,A,203819,76.56,2.933,,,,,,132.5667742,8.117,"(8.0, 9.0]","(2.9, 3.0]"
24,2010-07-23,False,1333740.35,997529.9802222222,336210.36977777793,A,203819,75.27,2.924,,,,,,132.5825806,8.117,"(8.0, 9.0]","(2.9, 3.0]"
24,2010-07-30,False,1387517.63,991785.8537777779,395731.776222222,A,203819,75.91,2.932,,,,,,132.5983871,8.117,"(8.0, 9.0]","(2.9, 3.0]"
24,2010-08-10,False,1361944.94,1002288.3162222222,359656.6237777778,A,203819,54.82,2.903,,,,,,132.7516667,8.275,"(8.0, 9.0]","(2.9, 3.0]"
24,2010-08-13,False,1384243.75,1032542.6313333334,351701.11866666656,A,203819,74.17,2.923,,,,,,132.63,8.117,"(8.0, 9.0]","(2.9, 3.0]"
24,2010-08-20,False,1375307.54,1045798.9537777778,329508.5862222222,A,203819,72.17,2.913,,,,,,132.6616129,8.117,"(8.0, 9.0]","(2.9, 3.0]"
24,2010-08-27,False,1350059.35,1020216.4542222222,329842.8957777779,A,203819,67.0,2.885,,,,,,132.6932258,8.117,"(8.0, 9.0]","(2.8, 2.9]"
24,2010-09-04,False,1379579.63,1052562.0097777778,327017.62022222206,A,203819,62.06,2.992,,,,,,131.9408065,8.211,"(8.0, 9.0]","(2.9, 3.0]"
24,2010-09-07,False,1665502.55,1064433.986,601068.564,A,203819,79.05,2.94,,,,,,132.5461333,8.117,"(8.0, 9.0]","(2.9, 3.0]"
24,2010-09-17,False,1273295.46,957349.478,315945.98199999996,A,203819,60.31,2.846,,,,,,132.7670667,8.117,"(8.0, 9.0]","(2.8, 2.9]"
24,2010-09-24,False,1169413.27,919078.0979999999,250335.17200000014,A,203819,64.3,2.837,,,,,,132.7619333,8.117,"(8.0, 9.0]","(2.8, 2.9]"
24,2010-10-09,True,1474498.59,1014097.7297777778,460400.8602222223,A,203819,67.11,2.837,,,,,,132.7564516,8.117,"(8.0, 9.0]","(2.8, 2.9]"
24,2010-10-12,False,1593012.75,1237039.342,355973.40800000005,A,203819,27.11,3.255,,,,,,132.6764,8.275,"(8.0, 9.0]","(3.2, 3.3]"
24,2010-10-15,False,1300806.74,958877.1877777779,341929.5522222221,A,203819,52.83,2.999,,,,,,132.7633548,8.275,"(8.0, 9.0]","(2.9, 3.0]"
24,2010-10-22,False,1234875.33,957037.1004444443,277838.22955555574,A,203819,48.69,3.049,,,,,,132.8170968,8.275,"(8.0, 9.0]","(3.0, 3.1]"
24,2010-10-29,False,1244925.94,968951.7988888889,275974.14111111104,A,203819,57.29,3.055,,,,,,132.8708387,8.275,"(8.0, 9.0]","(3.0, 3.1]"
24,2010-11-06,False,1375458.21,1062812.1493333334,312646.0606666666,A,203819,64.84,2.972,,,,,,132.4357419,8.211,"(8.0, 9.0]","(2.9, 3.0]"
24,2010-11-19,False,1277150.6,1002790.7595555555,274359.84044444456,A,203819,45.63,3.138,,,,,,132.9172,8.275,"(8.0, 9.0]","(3.1, 3.2]"
24,2010-11-26,True,1779276.51,1462688.960888889,316587.5491111111,A,203819,41.92,3.186,,,,,,132.8369333,8.275,"(8.0, 9.0]","(3.1, 3.2]"
24,2010-12-02,True,1414107.1,1074148.3917777778,339958.7082222223,A,203819,25.94,2.94,,,,,,131.5866129,8.326,"(8.0, 9.0]","(2.9, 3.0]"
24,2010-12-03,False,1309340.16,1020564.3668888889,288775.79311111104,A,203819,42.31,2.938,,,,,,131.784,8.326,"(8.0, 9.0]","(2.9, 3.0]"
24,2010-12-11,False,1312877.01,1024995.5739999999,287881.4360000001,A,203819,41.76,3.065,,,,,,132.9783226,8.275,"(8.0, 9.0]","(3.0, 3.1]"
24,2010-12-17,False,1663525.77,1373795.5522222223,289730.2177777777,A,203819,27.99,3.301,,,,,,132.6804516,8.275,"(8.0, 9.0]","(3.3, 3.4]"
24,2010-12-24,False,2386015.75,1798475.9022222222,587539.8477777778,A,203819,27.74,3.309,,,,,,132.7477419,8.275,"(8.0, 9.0]","(3.3, 3.4]"
24,2010-12-31,True,1208600.05,898500.4222222222,310099.62777777785,A,203819,25.9,3.336,,,,,,132.8150323,8.275,"(8.0, 9.0]","(3.3, 3.4]"
25,2010-01-10,False,658640.14,938663.9082222221,-280023.7682222221,B,128107,57.56,2.707,,,,,,204.8850973,7.484,"(7.0, 8.0]","(2.7, 2.8]"
25,2010-02-04,False,822486.37,1120529.5835555554,-298043.21355555544,B,128107,47.2,2.85,,,,,,204.0252842,7.856,"(7.0, 8.0]","(2.8, 2.9]"
25,2010-02-07,False,759407.87,1087055.211111111,-327647.3411111111,B,128107,66.42,2.815,,,,,,204.4650559,7.527,"(7.0, 8.0]","(2.8, 2.9]"
25,2010-02-19,False,676260.67,1072822.084,-396561.414,B,128107,24.16,2.745,,,,,,204.4321004,8.187,"(8.0, 9.0]","(2.7, 2.8]"
25,2010-02-26,False,628516.5700000001,977079.3584444445,-348562.7884444444,B,128107,29.16,2.754,,,,,,204.4630869,8.187,"(8.0, 9.0]","(2.7, 2.8]"
25,2010-03-09,False,685700.08,1048761.2802222222,-363061.20022222225,B,128107,71.17,2.715,,,,,,204.7583566,7.527,"(7.0, 8.0]","(2.7, 2.8]"
25,2010-03-12,False,885572.96,1109089.5084444445,-223516.54844444455,B,128107,32.41,3.046,,,,,,204.8249189,7.484,"(7.0, 8.0]","(3.0, 3.1]"
25,2010-03-19,False,659795.84,999754.992,-339959.152,B,128107,45.0,2.844,,,,,,204.3782258,8.187,"(8.0, 9.0]","(2.8, 2.9]"
25,2010-03-26,False,696687.6,980754.69,-284067.08999999997,B,128107,45.84,2.854,,,,,,204.201755,8.187,"(8.0, 9.0]","(2.8, 2.9]"
25,2010-04-06,False,764155.44,1115300.9582222223,-351145.51822222234,B,128107,69.22,2.847,,,,,,204.4042877,7.856,"(7.0, 8.0]","(2.8, 2.9]"
25,2010-04-16,False,715311.6,1004081.4906666667,-288769.8906666667,B,128107,52.16,2.899,,,,,,203.7307486,7.856,"(7.0, 8.0]","(2.8, 2.9]"
25,2010-04-23,False,694531.72,994098.9457777778,-299567.22577777784,B,128107,46.12,2.902,,,,,,203.6905586,7.856,"(7.0, 8.0]","(2.9, 3.0]"
25,2010-04-30,False,706924.02,971225.0380000001,-264301.01800000004,B,128107,50.97,2.921,,,,,,203.6503685,7.856,"(7.0, 8.0]","(2.9, 3.0]"
25,2010-05-02,False,677231.63,1105572.0111111111,-428340.38111111114,B,128107,21.1,2.784,,,,,,204.2471935,8.187,"(8.0, 9.0]","(2.7, 2.8]"
25,2010-05-03,False,665750.0599999999,1041588.2288888888,-375838.1688888889,B,128107,29.45,2.777,,,,,,204.4940734,8.187,"(8.0, 9.0]","(2.7, 2.8]"
25,2010-05-11,False,696314.53,1017377.3753333334,-321062.84533333336,B,128107,38.8,2.917,,,,,,205.160837,7.484,"(7.0, 8.0]","(2.9, 3.0]"
25,2010-05-14,False,698073.95,1007335.1155555557,-309261.1655555557,B,128107,50.27,2.982,,,,,,203.6133915,7.856,"(7.0, 8.0]","(2.9, 3.0]"
25,2010-05-21,False,704113.22,1002669.0680000001,-298555.8480000001,B,128107,57.17,2.958,,,,,,203.8770235,7.856,"(7.0, 8.0]","(2.9, 3.0]"
25,2010-05-28,False,792442.54,1061277.8346666668,-268835.29466666677,B,128107,69.31,2.899,,,,,,204.1406556,7.856,"(7.0, 8.0]","(2.8, 2.9]"
25,2010-06-08,False,699464.4299999999,1071222.2026666666,-371757.77266666666,B,128107,71.79,2.784,,,,,,204.7293252,7.527,"(7.0, 8.0]","(2.7, 2.8]"
25,2010-06-18,False,780444.94,1058267.694,-277822.75399999996,B,128107,69.56,2.78,,,,,,204.670036,7.856,"(7.0, 8.0]","(2.7, 2.8]"
25,2010-06-25,False,737569.14,1035756.362,-298187.22199999995,B,128107,72.17,2.808,,,,,,204.5675459,7.856,"(7.0, 8.0]","(2.8, 2.9]"
25,2010-07-05,False,724468.97,1077849.8560000001,-353380.8860000002,B,128107,63.67,2.966,,,,,,203.6101784,7.856,"(7.0, 8.0]","(2.9, 3.0]"
25,2010-07-16,False,726997.84,1027642.2128888889,-300644.37288888893,B,128107,73.43,2.783,,,,,,204.3571656,7.527,"(7.0, 8.0]","(2.7, 2.8]"
25,2010-07-23,False,665290.93,997529.9802222222,-332239.0502222221,B,128107,75.37,2.771,,,,,,204.4812188,7.527,"(7.0, 8.0]","(2.7, 2.8]"
25,2010-07-30,False,682124.34,991785.8537777779,-309661.5137777779,B,128107,71.99,2.781,,,,,,204.605272,7.527,"(7.0, 8.0]","(2.7, 2.8]"
25,2010-08-10,False,674283.86,1002288.3162222222,-328004.4562222222,B,128107,48.46,2.764,,,,,,204.951982,7.484,"(7.0, 8.0]","(2.7, 2.8]"
25,2010-08-13,False,686072.39,1032542.6313333334,-346470.2413333334,B,128107,72.73,2.805,,,,,,204.8533784,7.527,"(7.0, 8.0]","(2.8, 2.9]"
25,2010-08-20,False,724499.8099999999,1045798.9537777778,-321299.1437777779,B,128107,71.81,2.779,,,,,,204.8217044,7.527,"(7.0, 8.0]","(2.7, 2.8]"
25,2010-08-27,False,711461.95,1020216.4542222222,-308754.50422222225,B,128107,67.15,2.755,,,,,,204.7900305,7.527,"(7.0, 8.0]","(2.7, 2.8]"
25,2010-09-04,False,712647.97,1052562.0097777778,-339914.03977777786,B,128107,61.36,2.869,,,,,,203.8488134,7.856,"(7.0, 8.0]","(2.8, 2.9]"
25,2010-09-07,False,719591.13,1064433.986,-344842.856,B,128107,75.24,2.793,,,,,,204.3625658,7.527,"(7.0, 8.0]","(2.7, 2.8]"
25,2010-09-17,False,628989.88,957349.478,-328359.598,B,128107,60.13,2.706,,,,,,204.7513279,7.527,"(7.0, 8.0]","(2.7, 2.8]"
25,2010-09-24,False,607819.33,919078.0979999999,-311258.7679999999,B,128107,65.06,2.713,,,,,,204.8182126,7.527,"(7.0, 8.0]","(2.7, 2.8]"
25,2010-10-09,True,655811.9500000001,1014097.7297777778,-358285.77977777773,B,128107,61.14,2.699,,,,,,204.7266827,7.527,"(7.0, 8.0]","(2.6, 2.7]"
25,2010-10-12,False,964729.18,1237039.342,-272310.1619999999,B,128107,22.65,3.109,,,,,,204.6877378,7.484,"(7.0, 8.0]","(3.1, 3.2]"
25,2010-10-15,False,616094.72,958877.1877777779,-342782.4677777779,B,128107,54.09,2.868,,,,,,205.0137637,7.484,"(7.0, 8.0]","(2.8, 2.9]"
25,2010-10-22,False,661644.19,957037.1004444443,-295392.9104444444,B,128107,46.73,2.917,,,,,,205.0627881,7.484,"(7.0, 8.0]","(2.9, 3.0]"
25,2010-10-29,False,674458.03,968951.7988888889,-294493.7688888889,B,128107,55.72,2.921,,,,,,205.1118126,7.484,"(7.0, 8.0]","(2.9, 3.0]"
25,2010-11-06,False,737163.2,1062812.1493333334,-325648.9493333334,B,128107,63.68,2.809,,,,,,204.6679198,7.856,"(7.0, 8.0]","(2.8, 2.9]"
25,2010-11-19,False,718056.73,1002790.7595555555,-284734.02955555555,B,128107,42.72,3.0,,,,,,205.0992811,7.484,"(7.0, 8.0]","(2.9, 3.0]"
25,2010-11-26,True,1115240.61,1462688.960888889,-347448.3508888888,B,128107,43.43,3.039,,,,,,204.9621,7.484,"(7.0, 8.0]","(3.0, 3.1]"
25,2010-12-02,True,583364.02,1074148.3917777778,-490784.3717777778,B,128107,19.64,2.773,,,,,,204.3857472,8.187,"(8.0, 9.0]","(2.7, 2.8]"
25,2010-12-03,False,660619.99,1020564.3668888889,-359944.3768888889,B,128107,40.05,2.818,,,,,,204.5250598,8.187,"(8.0, 9.0]","(2.8, 2.9]"
25,2010-12-11,False,713250.08,1024995.5739999999,-311745.49399999995,B,128107,40.68,2.931,,,,,,205.2098614,7.484,"(7.0, 8.0]","(2.9, 3.0]"
25,2010-12-17,False,1047707.59,1373795.5522222223,-326087.96222222236,B,128107,21.6,3.14,,,,,,204.6321194,7.484,"(7.0, 8.0]","(3.1, 3.2]"
25,2010-12-24,False,1295391.19,1798475.9022222222,-503084.71222222224,B,128107,22.94,3.141,,,,,,204.6376731,7.484,"(7.0, 8.0]","(3.1, 3.2]"
25,2010-12-31,True,623092.54,898500.4222222222,-275407.88222222216,B,128107,25.89,3.179,,,,,,204.6432267,7.484,"(7.0, 8.0]","(3.1, 3.2]"
26,2010-01-10,False,923221.52,938663.9082222221,-15442.3882222221,A,152513,57.8,2.717,,,,,,132.7568,8.149,"(8.0, 9.0]","(2.7, 2.8]"
26,2010-02-04,False,1029849.2,1120529.5835555554,-90680.38355555548,A,152513,36.53,2.826,,,,,,131.9019677,8.512,"(8.0, 9.0]","(2.8, 2.9]"
26,2010-02-07,False,1078455.48,1087055.211111111,-8599.73111111112,A,152513,58.9,2.815,,,,,,132.5218667,8.445,"(8.0, 9.0]","(2.8, 2.9]"
26,2010-02-19,False,999348.55,1072822.084,-73473.53399999999,A,152513,22.62,2.747,,,,,,131.637,8.488,"(8.0, 9.0]","(2.7, 2.8]"
26,2010-02-26,False,855385.01,977079.3584444445,-121694.34844444448,A,152513,27.32,2.753,,,,,,131.686,8.488,"(8.0, 9.0]","(2.7, 2.8]"
26,2010-03-09,False,1037549.7100000001,1048761.2802222222,-11211.57022222213,A,152513,66.93,2.735,,,,,,132.7248387,8.445,"(8.0, 9.0]","(2.7, 2.8]"
26,2010-03-12,False,1016143.64,1109089.5084444445,-92945.8684444445,A,152513,27.73,3.065,,,,,,132.7566667,8.149,"(8.0, 9.0]","(3.0, 3.1]"
26,2010-03-19,False,903366.55,999754.992,-96388.44199999992,A,152513,35.34,2.834,,,,,,131.8242903,8.488,"(8.0, 9.0]","(2.8, 2.9]"
26,2010-03-26,False,893613.0,980754.69,-87141.68999999994,A,152513,35.26,2.831,,,,,,131.863129,8.488,"(8.0, 9.0]","(2.8, 2.9]"
26,2010-04-06,False,1003202.66,1115300.9582222223,-112098.29822222225,A,152513,58.46,2.857,,,,,,132.3648387,8.512,"(8.0, 9.0]","(2.8, 2.9]"
26,2010-04-16,False,905548.38,1004081.4906666667,-98533.11066666665,A,152513,36.6,2.885,,,,,,131.9809,8.512,"(8.0, 9.0]","(2.8, 2.9]"
26,2010-04-23,False,881930.87,994098.9457777778,-112168.07577777782,A,152513,39.68,2.895,,,,,,132.0226667,8.512,"(8.0, 9.0]","(2.8, 2.9]"
26,2010-04-30,False,904503.85,971225.0380000001,-66721.18800000008,A,152513,40.56,2.935,,,,,,132.0644333,8.512,"(8.0, 9.0]","(2.9, 3.0]"
26,2010-05-02,False,1034119.21,1105572.0111111111,-71452.80111111118,A,152513,9.55,2.788,,,,,,131.5279032,8.488,"(8.0, 9.0]","(2.7, 2.8]"
26,2010-05-03,False,1005669.58,1041588.2288888888,-35918.648888888885,A,152513,28.6,2.766,,,,,,131.735,8.488,"(8.0, 9.0]","(2.7, 2.8]"
26,2010-05-11,False,970224.51,1017377.3753333334,-47152.86533333338,A,152513,30.51,2.938,,,,,,132.9245806,8.149,"(8.0, 9.0]","(2.9, 3.0]"
26,2010-05-14,False,972663.59,1007335.1155555557,-34671.52555555571,A,152513,39.08,2.983,,,,,,132.152129,8.512,"(8.0, 9.0]","(2.9, 3.0]"
26,2010-05-21,False,986765.01,1002669.0680000001,-15904.058000000077,A,152513,50.81,2.961,,,,,,132.2230323,8.512,"(8.0, 9.0]","(2.9, 3.0]"
26,2010-05-28,False,1069851.59,1061277.8346666668,8573.755333333276,A,152513,61.65,2.906,,,,,,132.2939355,8.512,"(8.0, 9.0]","(2.9, 3.0]"
26,2010-06-08,False,1125329.77,1071222.2026666666,54107.56733333343,A,152513,62.93,2.792,,,,,,132.6141935,8.445,"(8.0, 9.0]","(2.7, 2.8]"
26,2010-06-18,False,1001286.67,1058267.694,-56981.02399999986,A,152513,53.62,2.805,,,,,,132.4733333,8.512,"(8.0, 9.0]","(2.8, 2.9]"
26,2010-06-25,False,976242.09,1035756.362,-59514.272,A,152513,63.78,2.81,,,,,,132.4976,8.512,"(8.0, 9.0]","(2.8, 2.9]"
26,2010-07-05,False,1074479.73,1077849.8560000001,-3370.126000000164,A,152513,54.72,2.981,,,,,,132.1062,8.512,"(8.0, 9.0]","(2.9, 3.0]"
26,2010-07-16,False,1028151.72,1027642.2128888889,509.50711111107375,A,152513,67.66,2.796,,,,,,132.5667742,8.445,"(8.0, 9.0]","(2.7, 2.8]"
26,2010-07-23,False,971615.62,997529.9802222222,-25914.360222222167,A,152513,65.4,2.784,,,,,,132.5825806,8.445,"(8.0, 9.0]","(2.7, 2.8]"
26,2010-07-30,False,1005324.28,991785.8537777779,13538.426222222159,A,152513,63.79,2.792,,,,,,132.5983871,8.445,"(8.0, 9.0]","(2.7, 2.8]"
26,2010-08-10,False,1001069.52,1002288.3162222222,-1218.796222222154,A,152513,46.81,2.776,,,,,,132.7516667,8.149,"(8.0, 9.0]","(2.7, 2.8]"
26,2010-08-13,False,1011938.29,1032542.6313333334,-20604.341333333403,A,152513,61.58,2.81,,,,,,132.63,8.445,"(8.0, 9.0]","(2.8, 2.9]"
26,2010-08-20,False,1007385.36,1045798.9537777778,-38413.59377777786,A,152513,62.68,2.796,,,,,,132.6616129,8.445,"(8.0, 9.0]","(2.7, 2.8]"
26,2010-08-27,False,977322.52,1020216.4542222222,-42893.93422222219,A,152513,57.23,2.77,,,,,,132.6932258,8.445,"(8.0, 9.0]","(2.7, 2.8]"
26,2010-09-04,False,1022293.81,1052562.0097777778,-30268.199777777772,A,152513,50.13,2.849,,,,,,131.9408065,8.512,"(8.0, 9.0]","(2.8, 2.9]"
26,2010-09-07,False,1122356.53,1064433.986,57922.543999999994,A,152513,71.08,2.806,,,,,,132.5461333,8.445,"(8.0, 9.0]","(2.8, 2.9]"
26,2010-09-17,False,923473.7,957349.478,-33875.77800000005,A,152513,50.08,2.716,,,,,,132.7670667,8.445,"(8.0, 9.0]","(2.7, 2.8]"
26,2010-09-24,False,868636.3,919078.0979999999,-50441.797999999835,A,152513,52.47,2.718,,,,,,132.7619333,8.445,"(8.0, 9.0]","(2.7, 2.8]"
26,2010-10-09,True,1042226.2999999999,1014097.7297777778,28128.57022222213,A,152513,54.82,2.717,,,,,,132.7564516,8.445,"(8.0, 9.0]","(2.7, 2.8]"
26,2010-10-12,False,1149612.04,1237039.342,-87427.30199999991,A,152513,16.6,3.132,,,,,,132.6764,8.149,"(8.0, 9.0]","(3.1, 3.2]"
26,2010-10-15,False,937956.89,958877.1877777779,-20920.297777777887,A,152513,39.93,2.878,,,,,,132.7633548,8.149,"(8.0, 9.0]","(2.8, 2.9]"
26,2010-10-22,False,916522.66,957037.1004444443,-40514.440444444306,A,152513,36.13,2.919,,,,,,132.8170968,8.149,"(8.0, 9.0]","(2.9, 3.0]"
26,2010-10-29,False,895069.88,968951.7988888889,-73881.9188888889,A,152513,40.3,2.938,,,,,,132.8708387,8.149,"(8.0, 9.0]","(2.9, 3.0]"
26,2010-11-06,False,1073862.59,1062812.1493333334,11050.44066666672,A,152513,51.62,2.83,,,,,,132.4357419,8.512,"(8.0, 9.0]","(2.8, 2.9]"
26,2010-11-19,False,901972.7000000001,1002790.7595555555,-100818.05955555546,A,152513,36.73,3.03,,,,,,132.9172,8.149,"(8.0, 9.0]","(3.0, 3.1]"
26,2010-11-26,True,1286833.6199999999,1462688.960888889,-175855.34088888904,A,152513,28.11,3.07,,,,,,132.8369333,8.149,"(8.0, 9.0]","(3.0, 3.1]"
26,2010-12-02,True,1015684.0900000001,1074148.3917777778,-58464.30177777773,A,152513,18.14,2.771,,,,,,131.5866129,8.488,"(8.0, 9.0]","(2.7, 2.8]"
26,2010-12-03,False,963382.09,1020564.3668888889,-57182.27688888891,A,152513,31.1,2.805,,,,,,131.784,8.488,"(8.0, 9.0]","(2.8, 2.9]"
26,2010-12-11,False,971193.01,1024995.5739999999,-53802.5639999999,A,152513,37.51,2.961,,,,,,132.9783226,8.149,"(8.0, 9.0]","(2.9, 3.0]"
26,2010-12-17,False,1196813.33,1373795.5522222223,-176982.22222222225,A,152513,20.61,3.139,,,,,,132.6804516,8.149,"(8.0, 9.0]","(3.1, 3.2]"
26,2010-12-24,False,1573982.47,1798475.9022222222,-224493.4322222222,A,152513,21.81,3.15,,,,,,132.7477419,8.149,"(8.0, 9.0]","(3.1, 3.2]"
26,2010-12-31,True,877268.29,898500.4222222222,-21232.132222222164,A,152513,18.73,3.177,,,,,,132.8150323,8.149,"(8.0, 9.0]","(3.1, 3.2]"
27,2010-01-10,False,1543532.83,938663.9082222221,604868.921777778,A,204184,70.19,2.84,,,,,,136.6297571,8.021,"(8.0, 9.0]","(2.8, 2.9]"
27,2010-02-04,False,2053952.97,1120529.5835555554,933423.3864444445,A,204184,46.9,2.957,,,,,,135.7464988,8.058,"(8.0, 9.0]","(2.9, 3.0]"
27,2010-02-07,False,2024554.1,1087055.211111111,937498.888888889,A,204184,76.25,2.958,,,,,,136.3722893,7.982,"(7.0, 8.0]","(2.9, 3.0]"
27,2010-02-19,False,1945070.33,1072822.084,872248.246,A,204184,32.44,2.909,,,,,,135.4657781,8.237,"(8.0, 9.0]","(2.9, 3.0]"
27,2010-02-26,False,1390934.27,977079.3584444445,413854.91155555553,A,204184,36.0,2.91,,,,,,135.5195191,8.237,"(8.0, 9.0]","(2.9, 3.0]"
27,2010-03-09,False,1908110.9,1048761.2802222222,859349.6197777777,A,204184,78.52,2.86,,,,,,136.5891118,7.982,"(7.0, 8.0]","(2.8, 2.9]"
27,2010-03-12,False,1884343.67,1109089.5084444445,775254.1615555554,A,204184,41.81,3.2,,,,,,136.6075714,8.021,"(8.0, 9.0]","(3.1, 3.2]"
27,2010-03-19,False,1700627.97,999754.992,700872.978,A,204184,49.04,2.96,,,,,,135.6682247,8.237,"(8.0, 9.0]","(2.9, 3.0]"
27,2010-03-26,False,1836714.84,980754.69,855960.1500000001,A,204184,52.34,2.963,,,,,,135.7073618,8.237,"(8.0, 9.0]","(2.9, 3.0]"
27,2010-04-06,False,2073102.59,1115300.9582222223,957801.6317777778,A,204184,74.29,3.006,,,,,,136.2181682,8.058,"(8.0, 9.0]","(3.0, 3.1]"
27,2010-04-16,False,1857500.96,1004081.4906666667,853419.4693333333,A,204184,54.95,3.01,,,,,,135.82725,8.058,"(8.0, 9.0]","(3.0, 3.1]"
27,2010-04-23,False,1850205.47,994098.9457777778,856106.5242222222,A,204184,53.91,3.021,,,,,,135.8721667,8.058,"(8.0, 9.0]","(3.0, 3.1]"
27,2010-04-30,False,1805885.04,971225.0380000001,834660.002,A,204184,53.55,3.042,,,,,,135.9170833,8.058,"(8.0, 9.0]","(3.0, 3.1]"
27,2010-05-02,False,1874289.79,1105572.0111111111,768717.7788888889,A,204184,27.19,2.954,,,,,,135.3524608,8.237,"(8.0, 9.0]","(2.9, 3.0]"
27,2010-05-03,False,1313729.72,1041588.2288888888,272141.4911111111,A,204184,38.07,2.919,,,,,,135.5732602,8.237,"(8.0, 9.0]","(2.9, 3.0]"
27,2010-05-11,False,1686010.02,1017377.3753333334,668632.6446666666,A,204184,45.91,3.049,,,,,,136.7862258,8.021,"(8.0, 9.0]","(3.0, 3.1]"
27,2010-05-14,False,1842465.78,1007335.1155555557,835130.6644444444,A,204184,53.82,3.112,,,,,,136.010394,8.058,"(8.0, 9.0]","(3.1, 3.2]"
27,2010-05-21,False,1836595.58,1002669.0680000001,833926.512,A,204184,63.31,3.096,,,,,,136.0796521,8.058,"(8.0, 9.0]","(3.0, 3.1]"
27,2010-05-28,False,1962468.67,1061277.8346666668,901190.8353333331,A,204184,67.88,3.046,,,,,,136.1489101,8.058,"(8.0, 9.0]","(3.0, 3.1]"
27,2010-06-08,False,1908036.68,1071222.2026666666,836814.4773333333,A,204184,77.45,2.942,,,,,,136.4741118,7.982,"(7.0, 8.0]","(2.9, 3.0]"
27,2010-06-18,False,1887182.27,1058267.694,828914.5760000001,A,204184,70.0,2.942,,,,,,136.3243393,8.058,"(8.0, 9.0]","(2.9, 3.0]"
27,2010-06-25,False,1962625.01,1035756.362,926868.648,A,204184,78.02,2.958,,,,,,136.3483143,8.058,"(8.0, 9.0]","(2.9, 3.0]"
